artist,reviewauthor,score,releaseyear,recordlabel,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
OTHER,Stephen M. Deusner,7.0,2011.0,Graveface,Pop/R&B,0.380727273,0.485818182,5.6363636360000005,-10.92427273,0.033881818,0.294090545,0.273408,0.141581818,0.318472727,132.8994545
OTHER,Paul Thompson,7.7,2010.0,OTHER,Rock,0.628166667,0.7474444440000001,5.6111111110000005,-5.041222222,0.317316667,0.169972778,0.001902429,0.176561111,0.582277778,106.9947778
OTHER,Nick Sylvester,6.4,2005.0,Warner Bros.,Rock,0.68125,0.66125,6.125,-9.193125,0.39625,0.4150375,0.0178375,0.160025,0.6935,104.419625
OTHER,Andy Beta,8.5,1973.0,OTHER,Pop/R&B,0.7040000000000001,0.821,2.0,-6.206,0.0506,0.037,0.017,0.331,0.283,125.018
OTHER,Tom Breihan,7.8,2010.0,Third Man,Rock,0.4707272729999999,0.909,3.818181818,-2.536363636,0.1305,0.061504545,0.084656909,0.327727273,0.435909091,99.09554545
OTHER,Stuart Berman,5.1,2016.0,Cooking Vinyl,Rock,0.5407,0.7362,6.7,-6.0578,0.02835,0.083602,0.0002323999999999,0.20765,0.5767,101.7095
OTHER,Brian Howe,5.7,2015.0,Temporary Residence,Pop/R&B,0.4987272729999999,0.406054545,5.818181817999999,-10.79154545,0.040090909,0.7206363640000001,0.074179827,0.134172727,0.244809091,111.333
OTHER,Tom Breihan,4.4,2009.0,Downtown,Pop/R&B,0.508272727,0.822545455,5.909090909,-5.482,0.041036364,0.030862727,0.172210045,0.166090909,0.136145455,119.6459091
OTHER,Rob Mitchum,8.4,2006.0,Anti-,Rock,0.5133,0.57835,5.5,-9.61735,0.07612,0.69845,0.211249412,0.191395,0.58455,123.26455
OTHER,Stuart Berman,7.2,2015.0,Rough Trade,Rock,0.374,0.316166667,3.833333333,-11.66233333,0.03665,0.582889167,0.007157318,0.107283333,0.402,122.36733329999998
OTHER,Nate Patrin,5.2,2014.0,OTHER,Pop/R&B,0.7103,0.42581,4.3,-10.3014,0.03862,0.5315,0.3269349,0.09882,0.25539,122.1456
OTHER,kris ex,8.0,2016.0,OTHER,Rap,0.687181818,0.570181818,5.181818182,-8.075363636,0.194009091,0.369054545,0.045813281,0.163909091,0.383727273,117.6059091
OTHER,David Raposa,2.9,2008.0,OTHER,Rock,0.627583333,0.620916667,3.666666667,-4.8545,0.043566667,0.70175,0.139648053,0.358808333,0.747083333,96.50633333
Wire,Joe Tangari,10.0,1977.0,Harvest,Rock,0.5337,0.7821,5.65,-7.63965,0.053445,0.18770935,0.204317705,0.150975,0.78845,126.9521
Atmosphere,Tom Breihan,7.3,2010.0,Rhymesayers,Rap,0.718,0.708333333,6.416666667,-5.4451666670000005,0.1917,0.1699866669999999,0.005063875,0.176875,0.628416667,90.47358333
OTHER,Stephen M. Deusner,7.4,2014.0,Legacy,Rock,0.425363636,0.961454545,4.363636364,-4.891545455,0.103645455,0.003273909,0.001834861,0.131236364,0.361909091,116.0701818
OTHER,Mark Richardson,8.3,2014.0,OTHER,Electronic,0.372,0.4608333329999999,7.5,-11.68083333,0.050408333,0.625166667,0.275059167,0.180325,0.191983333,122.85233329999998
OTHER,OTHER,7.0,2001.0,OTHER,Pop/R&B,0.74,0.6779999999999999,6.0,-6.912000000000001,0.254,0.108,0.0,0.3329999999999999,0.731,94.027
OTHER,OTHER,7.0,2016.0,OTHER,Rock,0.621416667,0.740916667,5.416666667,-7.00375,0.032791667,0.292151667,0.005979325,0.1420166669999999,0.8545,111.5395
OTHER,Amanda Petrusich,6.9,2003.0,OTHER,Rock,0.4411,0.5353,5.8,-11.9815,0.0318699999999999,0.310041,0.6741,0.13066,0.32696,106.4868
OTHER,Ruth Saxelby,7.5,2013.0,Mute,Electronic,0.25238,0.4734,6.9,-11.5453,0.04351,0.53274,0.7775,0.19162,0.08918,105.0048
OTHER,Brian Howe,7.8,2010.0,New Amsterdam,,0.53,0.195,0.0,-18.671,0.0369,0.812,0.747,0.109,0.13,125.047
OTHER,David Drake,8.2,2009.0,OTHER,Rap,0.6940000000000001,0.6679999999999999,3.538461538,-6.416461537999999,0.263523077,0.0788529229999999,7.65e-06,0.2985,0.517384615,95.29438462
OTHER,Joshua Klein,7.4,2009.0,Nonesuch,Global,0.786222222,0.601555556,5.1111111110000005,-14.68433333,0.047177778,0.127766667,0.002429831,0.152566667,0.8734444440000001,113.3688889
Tim Hecker,Grayson Haver Currin,8.5,2018.0,Kranky,Experimental,0.130414286,0.429,4.428571429,-12.78728571,0.0414571429999999,0.578857143,0.803142857,0.161057143,0.068385714,88.90257143
OTHER,Jes Skolnik,7.0,2015.0,OTHER,Rock,0.66075,0.42375,2.75,-7.31175,0.04275,0.332925,0.007214675,0.08125,0.52275,123.55075
OTHER,Mehan Jayasuriya,7.3,2019.0,OTHER,Rap,0.7979999999999999,0.5536833329999999,5.166666667,-7.1479166670000005,0.254483333,0.1556,0.00051713,0.142058333,0.374916667,139.9506667
Fennesz,Mark Richardson,6.8,2003.0,OTHER,Experimental,0.787,0.85,1.0,-4.681,0.0549,0.0866,0.0,0.103,0.929,122.024
OTHER,Roque Strew,6.3,2007.0,OTHER,Rap,0.482,0.634,1.0,-7.971,0.0847,0.261,1.59e-06,0.204,0.7140000000000001,139.046
OTHER,Rebecca Haithcoat,6.0,2016.0,Island,Electronic,0.825,0.6829999999999999,8.333333332999999,-7.942333333,0.088866667,0.01303,0.238666667,0.101633333,0.518333333,118.3423333
OTHER,Paul Thompson,7.4,2015.0,Thrill Jockey,Rock,0.3907777779999999,0.691333333,6.222222222,-8.871888889,0.053788889,0.0839755559999999,0.15988,0.119555556,0.434222222,132.694
OTHER,Paul Thompson,8.0,2019.0,none,none,0.4392,0.7751,6.9,-7.7283,0.05406,0.093338,0.0113149,0.23884,0.6111,123.8792
OTHER,Jesse Weiss,6.9,2017.0,OTHER,Electronic,0.6961111109999999,0.845,5.333333333,-10.163,0.057844444,0.006757289,0.905333333,0.104988889,0.1041666669999999,126.8848889
OTHER,Marc Masters,7.7,2012.0,OTHER,Experimental,0.295842857,0.5536,6.714285714,-11.46357143,0.281457143,0.5571857139999999,0.403722429,0.177042857,0.222842857,96.477
OTHER,OTHER,3.7,2004.0,Drag City,,0.512363636,0.593363636,5.272727273,-8.611545455,0.031509091,0.325490909,0.003254264,0.172563636,0.578818182,118.9512727
OTHER,Colin Joyce,7.1,2016.0,Run for Cover,Electronic,0.4137,0.7939,4.9,-4.9052,0.05997,0.105041,0.2454489999999999,0.24436,0.4397,130.0729
OTHER,Nick Sylvester,4.5,2004.0,Fat Cat,Electronic,0.38275,0.3650833329999999,5.25,-16.78675,0.065616667,0.702075,0.56691765,0.251733333,0.157633333,101.6255
OTHER,Brent DiCrescenzo,8.0,2000.0,OTHER,Rock,0.573545455,0.711909091,5.181818182,-8.030727273,0.073818182,0.123054545,0.161792482,0.234127273,0.42,117.9298182
OTHER,Jayson Greene,5.3,2012.0,Babygrande,Rap,0.5493125,0.8651875,4.3125,-4.6515625,0.30725,0.13419375,6.34e-06,0.2469625,0.5911875,122.83775
OTHER,OTHER,7.4,2017.0,Slumberland,Rock,0.549090909,0.523181818,5.363636364,-8.000181818,0.029872727,0.1111026359999999,0.049412702,0.145527273,0.3911818179999999,102.817
OTHER,Quinn Moreland,7.6,2019.0,none,Rock,0.399666667,0.1783666669999999,5.666666667,-12.45977778,0.0339,0.946555556,0.0105640789999999,0.114488889,0.178155556,114.8543333
OTHER,Zoe Camp,7.3,2017.0,Epitaph,Rock,0.6829999999999999,0.76725,8.5,-4.05925,0.0409999999999999,0.144925,9.43e-07,0.09805,0.64275,96.746
OTHER,Tom Breihan,6.6,2008.0,OTHER,Rap,0.601,0.631,9.0,-10.692,0.0608,0.00218,0.0,0.1669999999999999,0.8140000000000001,150.063
OTHER,Sheldon Pearce,8.0,2016.0,Def Jam,Rap,0.6737647059999999,0.481241176,5.4117647060000005,-9.891588235,0.301111765,0.209052941,0.037649547,0.2040470589999999,0.258247059,79.80635294
OTHER,Cory D. Byrom,4.9,2006.0,Hydra Head,Metal,0.6039,0.6264,6.75,-6.55695,0.189255,0.229907,2.1e-07,0.2395449999999999,0.484185,120.3458
OTHER,Stuart Berman,6.7,2009.0,Nettwerk,Rock,0.4693333329999999,0.45205,5.666666667,-8.225166667,0.031625,0.404049167,0.072939984,0.174975,0.205883333,116.96016670000002
OTHER,Grayson Currin,8.2,2010.0,Neurot,Electronic,0.099433333,0.4394803329999999,4.5,-2.488583333,0.174116667,0.116879006,0.74753,0.406233333,0.017478,84.90175
OTHER,Paul Thompson,7.3,2010.0,OTHER,Experimental,0.610125,0.6518625,3.25,-6.580375,0.09331875,0.351732444,0.0295478179999999,0.176725,0.60135,125.2503125
OTHER,Marc Hogan,3.7,2006.0,Capitol,Rock,0.514272727,0.735272727,3.636363636000001,-7.124636364,0.034390909,0.078018091,0.400791636,0.165745455,0.457663636,136.25027269999998
OTHER,OTHER,7.6,2019.0,OTHER,Electronic,0.674375,0.863375,6.125,-6.189125,0.402625,0.3125,4.9e-05,0.1259125,0.368,135.201
OTHER,Mike Powell,7.9,2011.0,OTHER,Electronic,0.8436363640000001,0.421272727,6.181818182000001,-14.30645455,0.075081818,0.269936364,0.775,0.145727273,0.475090909,119.6566364
OTHER,Joshua Love,7.3,2009.0,Subliminal Sounds,Rock,0.331416667,0.506833333,5.166666667,-9.923333333,0.035325,0.295759508,0.573566667,0.180625,0.3815833329999999,128.30566670000002
Excepter,Marc Masters,7.8,2014.0,OTHER,Experimental,0.636,0.805,9.0,-4.593999999999999,0.327,0.0161,0.0,0.0793,0.908,92.958
OTHER,Sasha Geffen,5.9,2017.0,Loma Vista,Metal,0.5379999999999999,0.7946,6.0,-5.5232,0.05027,0.00059685,0.012121254,0.2632,0.3074,129.1464
OTHER,Dani Blum ,7.2,2019.0,none,Pop/R&B,0.5842,0.4516,5.8,-10.4379,0.03261,0.302185,0.137341496,0.12571,0.4054,121.7499
OTHER,Sam Sodomsky,8.2,2010.0,none,Pop/R&B,0.544928571,0.663285714,5.5,-4.632142857,0.037585714,0.189887857,6.51e-05,0.165071429,0.420285714,138.8648571
Lil Wayne,Ryan Dombal,8.7,2008.0,Cash Money,Rap,0.6790625,0.580375,5.4375,-8.25825,0.22584375,0.091419375,0.00044436,0.25854375,0.5251875,125.0766875
OTHER,Mark Richardson,8.7,2010.0,OTHER,Pop/R&B,0.457818182,0.828909091,4.363636364,-4.338090909,0.0977181819999999,0.019466,0.173416915,0.185381818,0.468545455,111.3827273
OTHER,Jamin Warren,7.8,2004.0,Stones Throw,Rap,0.570647059,0.7919411759999999,4.117647058999999,-6.464647059,0.294411765,0.14336,0.009002445,0.3559235289999999,0.643176471,95.58258824
OTHER,David Moore,7.2,2004.0,OTHER,Rock,0.317666667,0.534166667,5.583333333,-8.216000000000001,0.033,0.545275,0.527333333,0.6855,0.225608333,98.47383333
OTHER,Lindsay Zoladz,4.3,2012.0,OTHER,Pop/R&B,0.628833333,0.755183333,5.333333333,-4.62325,0.0338,0.1474816669999999,0.027784523,0.25235,0.658166667,117.07966670000002
OTHER,Stuart Berman,8.5,2010.0,OTHER,Rock,0.3908,0.87865,7.2,-4.2972,0.21939,0.180979,0.513909894,0.2916849999999999,0.409505,122.40365
OTHER,Andrew Gaerig,7.8,2008.0,OTHER,Electronic,0.55,0.667,1.0,-9.311,0.0565,0.0911,0.853,0.317,0.7809999999999999,141.975
Belle and Sebastian,Stuart Berman,7.2,2018.0,Matador,Rock,0.579,0.621,2.6,-6.8178,0.03154,0.19562,0.000685972,0.1275,0.5,98.4654
The Fall,Alex Linhardt,9.3,2004.0,Beggars Banquet,Rock,0.4488,0.8306,4.6,-7.69455,0.07532,0.06122354,0.118949299,0.21652,0.66205,128.93495
OTHER,Nate Patrin,6.0,2013.0,OTHER,Electronic,0.670333333,0.652555556,8.222222222000001,-7.728777777999999,0.226022222,0.277355556,0.0129104789999999,0.168044444,0.4588888889999999,113.3006667
OTHER,Matthew Ismael Ruiz,7.4,2019.0,none,Rap,0.8327,0.755,5.35,-4.80845,0.26925,0.1716805,0.000210162,0.15249,0.4893,100.01765
OTHER,Paul Thompson,7.4,2015.0,OTHER,Rock,0.3026,0.5941,6.3,-11.3941,0.0485,0.075326062,0.4150505999999999,0.16741,0.3055,119.9573
OTHER,Andy O'Connor,7.5,2018.0,Profound Lore,Metal,0.2186,0.8389,5.3,-9.7459,0.07908,0.095305167,0.8505,0.13618,0.08476,116.741
OTHER,Ian Cohen,6.5,2014.0,Wichita,,0.187066667,0.788833333,6.166666667,-3.59025,0.0697583329999999,0.019261643,0.711174167,0.292641667,0.151925,136.5420833
Bruce Springsteen,Stephen M. Deusner,5.8,2009.0,Columbia,Rock,0.464769231,0.678384615,5.230769231,-8.499538462,0.037261538,0.137010769,0.114359272,0.232069231,0.565153846,118.778
OTHER,OTHER,8.6,2018.0,OTHER,Jazz,0.429857143,0.4629999999999999,3.928571429,-13.36742857,0.053492857,0.309520714,0.002051981,0.199207143,0.6295,117.719
OTHER,Marc Hogan,7.9,2010.0,OTHER,Rock,0.4851,0.4778,6.3,-11.0564,0.04904,0.49758,0.011165887,0.1414,0.5695,142.2332
OTHER,Jayson Greene,7.1,2013.0,OTHER,,0.302057143,0.441714286,4.428571429,-12.51785714,0.031214286,0.6461428570000001,0.6106615710000001,0.164257143,0.354357143,96.95042857
OTHER,Chris Dahlen,10.0,1977.0,Elektra,Rock,0.52925,0.573375,5.5,-11.092875,0.0363875,0.05436975,0.1787375,0.1525375,0.683625,122.537125
OTHER,Sam Lefebvre,6.6,2015.0,Sacred Bones,Rock,0.1312,0.886125,6.625,-5.4575,0.137175,0.005054662,0.87475,0.4872125,0.0494875,141.37675
OTHER,Sheldon Pearce,8.3,2018.0,Columbia,Pop/R&B,0.6693076920000001,0.5114615379999999,4.461538462,-8.412307692,0.1123,0.425553846,0.141316942,0.1159999999999999,0.606153846,96.96284615
OTHER,Miles Raymer,6.3,2013.0,Hometapes,Rock,0.47975,0.5395833329999999,6.25,-12.96825,0.041275,0.3125035,0.37369275,0.188758333,0.436291667,113.0435
OTHER,Andrew Ryce,8.6,2013.0,OTHER,Electronic,0.518125,0.591875,5.0,-11.247375,0.408775,0.2536375,0.002302654,0.1903875,0.477,111.2595
OTHER,Brian Howe,6.0,2014.0,OTHER,Rock,0.4525,0.451,4.8,-9.7128,0.0379399999999999,0.579472,0.002025564,0.15206,0.25321,107.0382
OTHER,David Moore,5.4,2004.0,Kemado,Rock,0.4756,0.8736,4.8,-5.9346,0.03942,0.117248,0.43854,0.2863,0.563,108.2116
OTHER,Eric Harvey,9.2,1979.0,OTHER,Rock,0.377,0.1689999999999999,6.0,-14.898,0.0323,0.731,1.64e-05,0.111,0.2689999999999999,100.465
OTHER,Ian Cohen,4.9,2009.0,RCA,Electronic,0.522,0.631,6.916666667,-7.42175,0.0381,0.210683083,0.115177394,0.190375,0.42825,126.3941667
Iron & Wine,OTHER,7.5,2017.0,Sub Pop,Folk/Country,0.504,0.388545455,5.545454545,-11.10054545,0.032172727,0.721818182,0.004269414,0.154881818,0.550363636,112.3088182
OTHER,Grayson Haver Currin,8.1,2012.0,Rvng Intl.,Experimental,0.774,0.659,3.0,-6.909,0.206,0.0424,0.0005009999999999,0.302,0.467,99.018
OTHER,Sam Ubl,8.7,2005.0,Matador,Rock,0.544818182,0.628545455,4.454545455,-7.441818182,0.034263636,0.168561818,0.151027291,0.132990909,0.504754545,121.3616364
OTHER,Eric Harvey,5.8,2017.0,BMG,Rock,0.557181818,0.6897272729999999,4.454545455,-4.524727273,0.033654545,0.229218182,1.25e-06,0.112345455,0.481,135.9525455
OTHER,Brad Haywood,7.3,2002.0,OTHER,Rock,0.364875,0.4380125,5.5,-12.026125,0.0349125,0.087688638,0.820125,0.1688875,0.181475,135.873
Bruce Springsteen,Stephen M. Deusner,6.8,2007.0,Columbia,Rock,0.690555556,0.690333333,3.111111111,-5.385222222,0.066988889,0.0427899999999999,7.86e-06,0.1352666669999999,0.695888889,136.3101111
OTHER,Rollie Pemberton,7.1,2004.0,OTHER,Rap,0.6679999999999999,0.6459999999999999,8.0,-8.417,0.213,0.493,8.62e-05,0.133,0.539,160.004
OTHER,Jonah Bromwich,5.4,2017.0,OTHER,Rap,0.46575,0.78825,3.583333333,-6.627666667000001,0.036683333,0.369992967,0.533523583,0.16785,0.5415,132.70675
OTHER,Andrew Bryant,8.6,2004.0,OTHER,Experimental,0.536,0.818,9.0,-5.254,0.374,0.00714,1.54e-06,0.1969999999999999,0.5539999999999999,163.799
OTHER,Jason Crock,6.9,2009.0,Dead Oceans,Experimental,0.445,0.587888889,4.777777778,-7.548333332999999,0.1072,0.1082402,0.377696667,0.234366667,0.451444444,119.5793333
OTHER,Andrew Ryce,5.5,2014.0,Capitol,Pop/R&B,0.5479,0.4286,3.3,-8.1084,0.0551799999999999,0.6088,0.000351641,0.14502,0.3394,101.8968
OTHER,Stuart Berman,4.5,2012.0,Merge,Rock,0.1586,0.816,5.090909091,-9.103090909,0.086018182,0.029108982,0.738,0.486454545,0.2175363639999999,115.211
OTHER,Philip Sherburne,7.7,2015.0,OTHER,Electronic,0.64,0.976,0.0,-1.597,0.047,0.178,0.892,0.124,0.782,144.935
OTHER,Jillian Mapes,7.5,2014.0,Merge,Rock,0.5224,0.27721,4.1,-15.1556,0.03548,0.4551,0.034183356,0.20724,0.3569,132.4212
OTHER,Rob Mitchum,7.3,2004.0,Astralwerks,Rock,0.6355,0.4733333329999999,4.5,-9.546916667,0.034666667,0.543525,0.17523725,0.106766667,0.581633333,137.34175
OTHER,Marcus J. Moore,7.3,1979.0,Numero Group,Pop/R&B,0.7859999999999999,0.6283333329999999,4.333333333,-8.245666667,0.0663,0.033746667,0.720666667,0.1003666669999999,0.734666667,118.0096667
Atmosphere,Roque Strew,7.0,2008.0,Rhymesayers,Rap,0.7484,0.611666667,4.133333333,-6.130533333,0.2221199999999999,0.481346667,0.037692758,0.142413333,0.473,99.804
OTHER,Matthew Perpetua,6.4,2009.0,OTHER,Rock,0.35057,0.7332,3.9,-5.4347,0.04543,0.1939,0.52277,0.09815,0.15732,126.9123
OTHER,Paul Thompson,7.1,2011.0,OTHER,Rock,0.4595,0.39938,7.5,-13.63,0.07796,0.68099,0.33464385,0.2232699999999999,0.32782,118.0944
OTHER,Evan Rytlewski,6.5,2016.0,Jagjaguwar,Rock,0.3135,0.7065,4.25,-7.429375,0.0363125,0.2753625,0.237291125,0.1994875,0.446,134.045
OTHER,Jonathan Zwickel,7.0,2004.0,OTHER,Rap,0.4715,0.878,6.0,-7.074,0.05045,0.0002309,0.81,0.10205,0.07175,137.994
OTHER,Jess Harvell,7.2,2010.0,Season of Mist,Metal,0.324,0.8806,6.8666666670000005,-6.397333333,0.2056266669999999,0.076625627,0.315948667,0.234693333,0.12254,132.4127333
OTHER,David Raposa,6.1,2006.0,Sub Pop,Rock,0.234636364,0.911636364,4.181818182,-4.92,0.0607636359999999,0.008110564,0.100396536,0.153654545,0.396,141.4820909
OTHER,Mike Powell,8.0,2011.0,Leaving,Experimental,0.61775,0.57275,5.0,-7.485833332999999,0.0503833329999999,0.0814075,0.000103265,0.142691667,0.229641667,135.71425
OTHER,Matthew Ramirez,7.1,2017.0,Anti-,Rock,0.297,0.935875,5.5,-4.5505,0.071425,0.02694125,0.099031668,0.1544,0.247375,131.568375
OTHER,Patrick St. Michel,7.6,2017.0,OTHER,Electronic,0.75525,0.821,5.5,-13.54225,0.050325,0.0049627,0.633825,0.11465,0.64875,123.4135
OTHER,Ian Cohen,7.7,2010.0,Captured Tracks,Rock,0.6362,0.858,6.2,-6.9910000000000005,0.0422,0.025406894,0.8032,0.1177599999999999,0.14452,127.1524
OTHER,Douglas Wolk,5.3,2011.0,Rvng Intl.,Electronic,0.48705,0.729445,3.9,-7.96425,0.050785,0.25008795,0.57318327,0.30149,0.360955,105.5713
OTHER,Seth Colter Walls,7.5,2017.0,OTHER,Jazz,0.5349090910000001,0.508727273,3.545454545,-10.21372727,0.041972727,0.427972727,0.412999455,0.131872727,0.614272727,132.0373636
OTHER,Marc Hogan,6.5,2005.0,Merge,Rock,0.394083333,0.6265,4.75,-9.354416667,0.04385,0.4420189999999999,0.246913052,0.150408333,0.515,118.2621667
OTHER,Joe Tangari,7.8,2005.0,OTHER,Global,0.687714286,0.8690000000000001,5.5,-5.854071428999999,0.0766,0.1679807139999999,0.055339386,0.173192857,0.7245,113.11807140000002
OTHER,Nate Patrin,7.0,2011.0,Nature Sounds,Rap,0.5321428570000001,0.7497142859999999,6.714285714,-7.855142857000001,0.1864,0.323968571,0.022446194,0.4732857139999999,0.5625,101.0960714
OTHER,Grayson Haver Currin,7.8,2018.0,Thrill Jockey,Metal,0.29975,0.68775,3.5,-9.79025,0.053925,0.001189083,0.8055,0.174475,0.177375,124.59725
OTHER,Brian Howe,7.2,2011.0,Vagrant,Rock,0.4388,0.529,5.4,-9.8937,0.03653,0.217319,0.2383683,0.12977,0.12212,112.5474
