artist,reviewauthor,score,releaseyear,recordlabel,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
OTHER,Zoe Camp,6.0,2015.0,Ipecac,Rock,0.4931,0.8334,5.8,-6.8747,0.05792,0.005469,0.18538438,0.14577,0.447,130.4879
OTHER,Rob Mitchum,8.2,2003.0,Sub Pop,Rock,0.4475,0.3917,3.9,-9.5507,0.03583,0.42911,0.0907156569999999,0.1494,0.26116,112.6043
OTHER,Andy Beta,8.0,2016.0,OTHER,Electronic,0.468888889,0.398922222,4.1111111110000005,-15.28966667,0.0373333329999999,0.7565555559999999,0.908555556,0.1478,0.3918888889999999,122.4256667
OTHER,Philip Sherburne,7.4,2019.0,OTHER,Rock,0.5055384620000001,0.771076923,4.538461538,-7.040615385,0.080430769,0.221609231,0.268172154,0.337107692,0.425353846,120.5809231
OTHER,Jayson Greene,7.3,2010.0,Mute,Electronic,0.511916667,0.873416667,5.583333333,-4.465916667,0.052041667,0.017001917,0.011436036,0.19655,0.422,135.26825
OTHER,Amanda Petrusich,8.4,2004.0,Thrill Jockey,Rock,0.5575,0.415125,4.375,-13.093625,0.049575,0.516075,0.60375,0.229575,0.391,102.96875
OTHER,Katherine St. Asaph,6.6,2017.0,Republic,Pop/R&B,0.757,0.671333333,8.0,-12.15633333,0.044733333,0.0122426669999999,0.7593333329999999,0.142333333,0.429,125.3366667
OTHER,Marc Hogan,6.0,2009.0,Glassnote,Rock,0.596666667,0.7516666670000001,4.8,-8.035,0.049726667,0.2634425999999999,0.231179763,0.142153333,0.4607333329999999,126.299
OTHER,Marcus J. Moore,6.9,2016.0,Blue Note,Jazz,0.5585,0.2372916669999999,6.333333333,-15.0735,0.037733333,0.85225,0.313000833,0.1063416669999999,0.321083333,121.5695
OTHER,Jeremy Gordon,7.1,2014.0,OTHER,Pop/R&B,0.582272727,0.6833636359999999,5.181818182,-8.086272727,0.033936364,0.072327636,0.256033636,0.183818182,0.4172272729999999,114.8797273
OTHER,Marc Masters,7.7,2017.0,OTHER,Experimental,0.2338,0.37276,3.2,-17.3796,0.0545,0.6284,0.8994,0.2266,0.12878,120.6082
