artist,reviewauthor,score,releaseyear,recordlabel,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
OTHER,Roque Strew,6.4,2007.0,Blue Note,Global,0.4764615379999999,0.342215385,3.923076923,-10.82815385,0.039753846,0.606492308,0.265169815,0.117038462,0.2797384619999999,120.3673846
OTHER,Jamin Warren,7.0,2005.0,Stones Throw,Rap,0.55875,0.81165,4.8,-5.6272,0.33215,0.2888595,0.007281622,0.343405,0.6205,101.04055
OTHER,Lindsay Zoladz,7.2,2013.0,Hardly Art,Rock,0.619714286,0.480428571,5.071428571,-11.77128571,0.236264286,0.08737355,0.000533636,0.252785714,0.3527714289999999,119.49542859999998
OTHER,T. Cole Rachel,6.5,2015.0,OTHER,Rock,0.224611111,0.656666667,6.222222222,-8.003,0.044133333,0.255114333,0.745827778,0.128177778,0.274222222,114.81333329999998
OTHER,Brandon Stosuy,8.5,2012.0,Relapse,Metal,0.439444444,0.6522611110000001,5.0,-9.315444444,0.053488889,0.230096667,0.299095711,0.169805556,0.179322222,120.89683329999998
OTHER,Ryan Dombal,6.6,2005.0,Absolutely Kosher,,0.444928571,0.599785714,4.285714286,-8.359428571,0.0489,0.127218021,0.025583707,0.173814286,0.385214286,123.0601429
OTHER,Sheldon Pearce,7.4,2018.0,OTHER,Pop/R&B,0.6037,0.56815,3.6,-7.9018,0.11865,0.444076,0.00245931,0.144505,0.39743,121.52775
OTHER,Ben Cardew,8.0,2019.0,none,Experimental,0.46575,0.699666667,6.5,-6.066333332999999,0.043741667,0.178758333,0.0,0.1266666669999999,0.515166667,123.27191670000002
OTHER,Margaret Farrell,7.2,2019.0,none,Rock,0.4937,0.5535,4.6,-9.4343,0.03003,0.315115,0.043827955,0.11232,0.4089,112.724
OTHER,Saby Reyes-Kulkarni,7.7,2016.0,Thrill Jockey,Metal,0.198142857,0.357857143,4.571428571,-15.68914286,0.041542857,0.1949617139999999,0.7805714290000001,0.124714286,0.071485714,111.4088571
OTHER,Miles Raymer,7.9,2015.0,Sacred Bones,Experimental,0.3399,0.4289,5.2,-11.2616,0.10343,0.737,0.427124,0.20405,0.206,101.63
OTHER,Jason Crock,4.9,2005.0,Touch and Go,Electronic,0.6509999999999999,0.8459090909999999,4.363636364,-5.1819090910000005,0.061654545,0.124308909,0.083296817,0.166963636,0.742363636,126.9040909
Lil Wayne,Renato Pagnani,6.4,2015.0,Self-released,Rap,0.7070000000000001,0.375,1.0,-12.296,0.265,0.11,0.0,0.136,0.18,140.013
OTHER,Mark Richardson,7.5,2001.0,Thrill Jockey,Electronic,0.7577142859999999,0.847,3.714285714,-1.983428571,0.198642857,0.016011286,0.307439143,0.308285714,0.203214286,130.01357140000002
OTHER,Evan Rytlewski,5.6,1992.0,OTHER,Rock,0.64055,0.65315,5.2,-7.49225,0.17748,0.0820942009999999,0.071396504,0.2042,0.4769,109.83135
OTHER,Cameron Cook,5.9,2017.0,Father/Daughter,Pop/R&B,0.4780833329999999,0.833333333,6.083333333,-4.339166667,0.046791667,0.0297625,0.0230692079999999,0.186033333,0.580416667,122.7194167
OTHER,Matthew Perpetua,7.4,2009.0,Moshi Moshi,Rock,0.450083333,0.413266667,4.583333333,-12.2075,0.060433333,0.418791667,4.52e-05,0.145308333,0.386883333,131.09141670000002
OTHER,William Bowers,6.9,2003.0,Tigerbeat6,Rock,0.605083333,0.56075,8.75,-9.24075,0.1581666669999999,0.308099167,0.117609833,0.208216667,0.4935833329999999,98.6285
OTHER,David M. Pecoraro,2.6,2002.0,V2,Electronic,0.632,0.629,2.0,-5.935,0.258,0.183,0.0,0.344,0.207,179.882
OTHER,Scott Plagenhoef,4.9,2003.0,Sanctuary,Electronic,0.5714,0.5901,4.5,-6.9526,0.05957,0.19958,2.77e-05,0.12027,0.3914,107.5165
OTHER,Eric Harvey,7.1,2009.0,OTHER,Rock,0.673090909,0.607,5.363636364,-6.491272727,0.035127273,0.345109091,0.005347723,0.185436364,0.695818182,129.4449091
OTHER,OTHER,7.8,2016.0,OTHER,Rock,0.629166667,0.579333333,7.0,-10.964,0.03905,0.149931667,0.581970667,0.09125,0.29015,119.8345
OTHER,Nate Patrin,8.5,2008.0,Warp,Electronic,0.4095,0.230833333,6.166666667,-10.01925,0.040966667,0.90675,0.001397025,0.150766667,0.2433666669999999,106.34641670000002
OTHER,OTHER,5.7,1999.0,MCA,Rap,0.593647059,0.8211764709999999,6.823529412,-3.986764706,0.370335294,0.363664706,0.000122891,0.457311765,0.610352941,88.43529412
OTHER,Cosmo Lee,6.5,2008.0,Ipecac,Pop/R&B,0.546642857,0.657428571,5.428571429,-7.490142857,0.091357143,0.001166314,0.852357143,0.2163,0.372285714,103.5474286
OTHER,Joe Tangari,8.0,2008.0,OTHER,Rock,0.3268,0.683777778,2.333333333,-7.26,0.040455556,0.126278989,0.6759999999999999,0.1923,0.252655556,126.15666670000002
OTHER,Chal Ravens,6.3,2017.0,Astralwerks,Rock,0.608222222,0.787,2.666666667,-6.067444444,0.045544444,0.1747592439999999,0.097579944,0.177677778,0.5868555560000001,119.5741111
Four Tet,Puja Patel,7.3,2013.0,OTHER,Electronic,0.550625,0.4751,4.3125,-15.4050625,0.07159375,0.4591875,0.662220313,0.1624625,0.3576375,118.300125
OTHER,Ian Cohen,2.5,2011.0,Fiction,Electronic,0.647,0.726,3.0,-4.388999999999999,0.0552,0.157,0.0,0.0844,0.767,114.996
OTHER,Joe Colly,5.6,2010.0,Mexican Summer,Electronic,0.264,0.924181818,6.454545455,-3.155,0.077827273,0.025373455,0.271581818,0.150472727,0.228518182,124.6126364
OTHER,Grayson Currin,7.5,2013.0,Self-released,,0.155,0.2189999999999999,6.0,-18.65733333,0.0409999999999999,0.799,0.968,0.1248,0.124033333,88.05933333
OTHER,OTHER,6.8,2015.0,Nonesuch,Rock,0.517785714,0.5612857139999999,6.428571429,-10.5745,0.064921429,0.211948429,0.058157419,0.261507143,0.570785714,126.07
OTHER,Jayson Greene,8.5,2019.0,none,Rock,0.5573,0.23445,5.3,-15.95735,0.04146,0.90365,0.51945,0.12968,0.31436,114.91535
OTHER,Stephen Kearse,7.1,2018.0,OTHER,Rap,0.705315789,0.594578947,5.736842105,-9.453894737,0.281178947,0.12007,6.22e-06,0.252084211,0.390157895,115.0186842
OTHER,Evan Rytlewski,8.0,2019.0,none,Rock,0.3424,0.8214,4.7,-5.428,0.08138,0.17484,0.000799981,0.3062,0.4835,116.0432
OTHER,Corban Goble,4.2,2015.0,Interscope,Electronic,0.615636364,0.807090909,5.0,-4.715636364,0.045909091,0.091414818,0.069521914,0.140418182,0.279427273,123.7178182
The Fall,Joe Tangari,7.9,1990.0,OTHER,Rock,0.52,0.611,3.0,-11.769,0.0521,0.779,0.008,0.15,0.557,84.00399999999999
OTHER,Jess Harvell,8.4,2007.0,Too Pure,Electronic,0.3877277779999999,0.5547833329999999,6.333333333,-15.22272222,0.04815,0.314590083,0.876944444,0.215883333,0.328811111,121.2689444
OTHER,Dominique Leone,8.7,1977.0,OTHER,Rock,0.4915,0.386285714,6.928571429,-9.260357143,0.102485714,0.7616714290000001,0.785371429,0.151235714,0.438785714,118.1058571
OTHER,Andy O'Connor,8.2,2012.0,OTHER,Rap,0.588,0.753944444,4.722222222,-7.772444444,0.224661111,0.044103517,0.053882389,0.2219944439999999,0.461055556,129.0592778
OTHER,Nitsuh Abebe,6.5,2006.0,XL,Electronic,0.806277778,0.674277778,5.833333333,-5.305055556,0.146311111,0.036698389,0.153902573,0.130516667,0.7573333329999999,133.5587778
OTHER,David Drake,7.8,2017.0,OTHER,Rap,0.642266667,0.755266667,3.6,-5.029466667,0.2934,0.169218333,1.67e-07,0.213373333,0.4101399999999999,133.29093329999998
Drive-By Truckers,Stephen M. Deusner,7.8,1998.0,OTHER,Rock,0.451545455,0.668545455,5.363636364,-7.272181818,0.0486636359999999,0.4431572729999999,0.043036217,0.204590909,0.439836364,112.2936364
OTHER,Rebecca Raber,7.3,2010.0,Matador,Rock,0.475166667,0.718333333,3.5,-6.889083332999999,0.036741667,0.107616667,0.088785668,0.110083333,0.8776666670000001,133.60175
OTHER,Jess Harvell,6.0,2009.0,Warner Bros.,Rock,0.268111111,0.623286778,6.333333333,-12.95177778,0.1002111109999999,0.236477,0.093492853,0.246577778,0.1764888889999999,132.6382222
OTHER,Patrick Sisson,7.1,2010.0,Stones Throw,Pop/R&B,0.556444444,0.692888889,3.388888889,-8.028944444,0.303416667,0.215511111,0.034215874,0.365111111,0.583833333,97.6315
OTHER,Mike Powell,6.1,2012.0,Honest Jon's,,0.736611111,0.634055556,5.555555556,-9.762388889,0.123672222,0.0546755559999999,0.407307917,0.141211111,0.830666667,111.2809444
OTHER,Stephen M. Deusner,7.9,2009.0,Anti-,Folk/Country,0.4068,0.4552773329999999,5.466666667,-10.6182,0.0367,0.508233333,0.062781844,0.162366667,0.256186667,132.2012
OTHER,Nick Sylvester,7.9,2004.0,Soft Abuse,Experimental,0.247164286,0.583142857,2.214285714,-10.71435714,0.041642857,0.574785714,0.278432857,0.332678571,0.24205,106.35007140000002
OTHER,OTHER,7.9,2018.0,Sacred Bones,Experimental,0.361,0.28525,2.0,-15.507,0.0411,0.75675,0.5538274999999999,0.197175,0.191525,128.05175
OTHER,Tim Finney,5.7,2011.0,OTHER,Global,0.634428571,0.6860714290000001,5.214285714,-6.945357143,0.157078571,0.222292143,0.045402447,0.154207143,0.485392857,115.2795
OTHER,Kevin Adickes,2.8,2001.0,OTHER,,0.5410714289999999,0.611357143,2.285714286,-9.4475,0.033492857,0.085925,0.0719393409999999,0.197464286,0.481785714,142.3612857
OTHER,Chris Dahlen,7.3,2003.0,Anticon,Rap,0.623266667,0.729533333,7.4,-8.5868,0.308133333,0.196206667,0.023862906,0.32354,0.4548,110.6858
OTHER,Calum Marsh,8.0,2017.0,Sacred Bones,Experimental,0.425307692,0.407076923,5.384615385,-11.623,0.039938462,0.358882538,0.803846154,0.1394384619999999,0.181461538,121.8139231
OTHER,Mark Pytlik,7.0,2013.0,Warp,Electronic,0.6737,0.5444,6.6,-9.5669,0.04931,0.5262,0.09217582,0.11968,0.46363,129.1565
OTHER,Andrew Gaerig,7.5,2010.0,Border Community,Electronic,0.566083333,0.448054167,3.916666667,-15.36841667,0.048658333,0.389435667,0.904833333,0.131683333,0.333666667,123.7706667
OTHER,OTHER,6.2,2019.0,Western Vinyl,Rock,0.7454,0.6224,5.2,-5.5408,0.10186,0.08532,0.000278692,0.07716,0.47944,130.1944
OTHER,Joe Colly,8.1,2011.0,Self-released,Electronic,0.52,0.377,2.0,-9.328,0.0313,0.797,0.00105,0.141,0.121,100.25
OTHER,Rachael Maddux,7.3,2011.0,OTHER,Rock,0.803615385,0.7260769229999999,5.692307692000001,-5.8420000000000005,0.080407692,0.161615385,0.0813422259999999,0.124,0.7862307690000001,139.4585385
OTHER,Jayson Greene,7.8,2015.0,Wichita,Rock,0.6316,0.22699,4.3,-10.5072,0.04292,0.6856,0.002232898,0.14262,0.3449,118.7176
OTHER,Carrie Battan,7.5,2012.0,Sub Pop,Rock,0.671461538,0.524815385,4.538461538,-12.10376923,0.0831538459999999,0.324349654,0.288346806,0.173453846,0.635615385,114.8694615
OTHER,Matt LeMay,9.1,2004.0,Frenchkiss,Rock,0.411166667,0.8259444440000001,5.777777778,-6.469277778,0.111977778,0.0638068,0.091891398,0.223511111,0.514388889,137.3065
OTHER,Marc Hogan,3.7,2006.0,Nettwerk,Rock,0.6568,0.4376,4.4,-11.7016,0.03596,0.4448543,0.0980781,0.1980299999999999,0.6908,119.1913
OTHER,Louis Pattison,7.0,2016.0,Moshi Moshi,Rock,0.61,0.588,1.0,-9.625,0.025,0.21,0.6759999999999999,0.0998,0.0758,99.991
Modest Mouse,OTHER,8.7,1999.0,OTHER,Rock,0.450666667,0.529333333,5.166666667,-11.5885,0.0492,0.610583333,0.020398248,0.152933333,0.478,98.50016667
Destroyer,Paul Thompson,8.0,2009.0,Merge,Rock,0.429235294,0.002995,8.176470587999999,-35.94776471,0.093564706,0.995235294,0.930705882,0.084635294,0.1190294119999999,76.57129412
OTHER,Marc Masters,7.2,2012.0,Hippos in Tanks,Electronic,0.6659999999999999,0.7658,2.5,-4.2133,0.28403,0.2740599999999999,4.1e-07,0.1739,0.5875,105.9379
OTHER,Tal Rosenberg,4.6,2010.0,OTHER,Rock,0.3605,0.44075,6.25,-10.45125,0.03805,0.421,0.8145,0.1525,0.206275,116.97
OTHER,Marcus J. Moore,7.4,2016.0,Mello Music Group,Rap,0.501625,0.4680625,4.375,-15.7419375,0.18488125,0.36124375,0.63356875,0.26295625,0.40478125,97.2328125
OTHER,Stuart Berman,7.3,2012.0,Polyvinyl,,0.5498,0.4568,4.9,-10.0977,0.03356,0.5785600000000001,0.4395989999999999,0.14274,0.20279,112.8009
OTHER,Stephen Kearse,4.7,2018.0,OTHER,Rap,0.879375,0.389125,4.875,-8.0475,0.2521875,0.048815,0.014088089,0.1116,0.274125,125.091
OTHER,Tom Ewing,5.5,2008.0,OTHER,Electronic,0.6223,0.81755,8.0,-4.90585,0.05771,0.05758462,0.064391624,0.302015,0.6862,126.40975
OTHER,Stephen M. Deusner,3.5,2012.0,OTHER,Rock,0.4864,0.6296,6.1,-8.4795,0.0408,0.26688,0.071278487,0.12832,0.3785699999999999,108.489
OTHER,Eric Carr,6.1,2002.0,OTHER,Electronic,0.6809999999999999,0.2205,5.5,-14.720999999999998,0.04785,0.934,0.9225,0.1075,0.214,106.4105
OTHER,Grayson Haver Currin,7.6,2014.0,Thrill Jockey,,0.13676,0.2464,5.8,-24.7952,0.06114,0.479,0.91,0.22482,0.04258,96.039
OTHER,Brian Howe,6.9,2005.0,Anticon,Rap,0.596235294,0.7107058820000001,6.176470588,-9.393411765,0.295376471,0.2296176469999999,0.0123544539999999,0.181188235,0.529764706,119.3465294
OTHER,Stuart Berman,7.0,2011.0,OTHER,Rock,0.318777778,0.304666667,5.333333333,-16.48811111,0.061566667,0.332896667,0.437661111,0.233611111,0.274133333,100.4186667
OTHER,Brandon Stosuy,5.3,2003.0,GSL,Rock,0.534,0.968,0.0,-1.385,0.135,0.457,0.0198,0.0829,0.522,146.096
OTHER,Matthew Ramirez,4.5,2016.0,Republic,Rap,0.439,0.384481818,5.0,-15.11018182,0.040281818,0.482263636,0.0242183539999999,0.339463636,0.482590909,106.1546364
OTHER,Matthew Perpetua,7.0,2009.0,RCA,Rock,0.8013,0.73805,5.45,-5.2152,0.188405,0.10455,0.001613858,0.23493,0.61045,99.6926
OTHER,Cameron Cook,6.9,2018.0,Ribbon Music,Pop/R&B,0.599,0.8224,6.8,-7.0804,0.04105,0.0874712,0.02679394,0.30174,0.6602,124.4002
OTHER,Patrick Sisson,6.3,2010.0,IAMSOUND,Electronic,0.629,0.853125,2.875,-5.00625,0.0480125,0.0106735,0.002229375,0.154025,0.755625,130.00375
OTHER,Aaron Leitko,7.2,2014.0,Thrill Jockey,Experimental,0.4046363639999999,0.6772727270000001,4.727272727,-8.070545455,0.071345455,0.170790009,0.188644391,0.2220909089999999,0.426781818,119.9476364
OTHER,Marc Hogan,5.8,2004.0,Rough Trade,Rock,0.473909091,0.540727273,6.272727272999999,-10.91427273,0.035045455,0.6852727270000001,0.0371024,0.112981818,0.5178181820000001,139.4556364
OTHER,Mark Richardson,6.2,2011.0,Fat Possum,Rock,0.4693,0.5477,4.5,-7.895,0.02808,0.49606,0.039193522,0.14222,0.5395,126.5813
OTHER,Mark Richardson,8.6,2003.0,Thrill Jockey,Rock,0.523166667,0.442,6.5,-12.9705,0.050791667,0.644333333,0.402810417,0.1937,0.361383333,116.1255833
OTHER,Marc Masters,7.7,2012.0,Fire,,0.411222222,0.860222222,7.444444444,-5.945111111,0.053555556,0.001042489,0.000292069,0.160244444,0.237888889,129.0944444
OTHER,Mark Richardson,8.0,2016.0,Domino,Electronic,0.603,0.5720000000000001,7.0,-5.707000000000001,0.0413,0.0789,0.103,0.11,0.193,156.062
OTHER,Stephen M. Deusner,8.8,2004.0,Nonesuch,Global,0.57325,0.2369949999999999,5.55,-13.30435,0.071265,0.713745,0.1010494669999999,0.143875,0.288005,111.0774
OTHER,Mark Pytlik,3.2,2006.0,Warner Bros.,Electronic,0.5108,0.465466667,5.0,-10.9402,0.035586667,0.275586667,0.214320333,0.1116866669999999,0.41472,147.344
OTHER,OTHER,7.5,2002.0,OTHER,Electronic,0.2876,0.9259,5.9,-5.1843,0.08509,0.1010163,0.097829422,0.2197599999999999,0.4629999999999999,143.2775
OTHER,Brandon Stosuy,8.5,2003.0,Sub Pop,Electronic,0.530166667,0.362808333,4.333333333,-11.706,0.04845,0.33945,0.094708742,0.135983333,0.342891667,111.7278333
OTHER,OTHER,8.9,1999.0,Beggars Banquet,Rock,0.387272727,0.446727273,5.909090909,-12.28209091,0.037736364,0.138451364,0.260292219,0.168127273,0.321545455,125.3837273
OTHER,Marc Masters,7.3,2017.0,Sacred Bones,Rock,0.4082,0.5922,4.0,-11.4002,0.0425399999999999,0.14141174,0.7928,0.12598,0.3456,135.2306
OTHER,Brian Howe,7.1,2007.0,Flameshovel,Rock,0.4573333329999999,0.819916667,5.75,-5.728166667000001,0.03855,0.086987842,0.048907249,0.14045,0.635,130.6935
OTHER,Joshua Klein,7.6,2008.0,Yep Roc,Rock,0.412142857,0.537,5.1428571430000005,-9.383071429,0.04435,0.499621429,0.030111285,0.192442857,0.33345,126.2142143
OTHER,Mark Richardson,7.5,2005.0,Planet µ,Electronic,0.723166667,0.811916667,5.25,-8.1485,0.0805,0.0722195,0.75525,0.132058333,0.56585,129.33408329999995
OTHER,Andrew Gaerig,6.2,1974.0,Self-released,Rock,0.430333333,0.31125,6.833333333,-13.87783333,0.10105,0.819583333,0.292566,0.162358333,0.300166667,108.1248333
OTHER,Claire Lobenfeld,6.3,2018.0,OTHER,Pop/R&B,0.663666667,0.5675,5.5,-7.837833333,0.168783333,0.166865,4.75e-05,0.131833333,0.3848333329999999,120.087
OTHER,Nick Neyland,7.0,2014.0,Ghostly International,Electronic,0.475916667,0.87325,3.75,-3.749333333,0.0468,0.0588725,1.01e-06,0.190641667,0.4618333329999999,150.286
OTHER,Scott Plagenhoef,5.0,2003.0,OTHER,Electronic,0.7535714290000001,0.7861428570000001,4.571428571,-5.069285713999999,0.168028571,0.1135142859999999,0.000258571,0.166871429,0.4435714289999999,138.7245714
OTHER,Stephen M. Deusner,6.0,2010.0,Lost Highway,Rock,0.508384615,0.8731538459999999,4.384615385,-4.367153846,0.048869231,0.091131538,0.000510541,0.1582,0.787384615,136.90384619999998
